Frequency;Real;Imaginary;Amplitude;Angle
353.0;-131.32583618;-178.28399658;0.01351507;-2.20567274
354.0;-70.94264221;-93.31578064;0.00715458;-2.22082067
355.0;-48.28884888;-61.55945587;0.00477534;-2.23596859
356.0;-36.39149475;-44.97262573;0.00353102;-2.25111723
357.0;-29.04079247;-34.79721832;0.00276632;-2.26626539
358.0;-24.03554535;-27.92878342;0.00224898;-2.28141284
359.0;-20.39823914;-22.98859787;0.00187584;-2.29656148
360.0;-17.62818909;-19.27071190;0.00159407;-2.31170964
361.0;-15.44266033;-16.37630844;0.00137385;-2.32686043
362.0;-13.66949272;-14.06298447;0.00119701;-2.34200668
363.0;-12.19841957;-12.17507172;0.00105192;-2.35715246
364.0;-10.95517159;-10.60782433;0.00093074;-2.37230158
365.0;-9.88793564;-9.28833771;0.00082802;-2.38745189
366.0;-8.95933533;-8.16432571;0.00073983;-2.40258861
367.0;-8.14241409;-7.19706345;0.00066328;-2.41774535
368.0;-7.41615200;-6.35763264;0.00059621;-2.43289399
369.0;-6.76484489;-5.62373447;0.00053693;-2.44804525
370.0;-6.17609787;-4.97813225;0.00048417;-2.46318460
371.0;-5.64006615;-4.40681267;0.00043686;-2.47833347
372.0;-5.14904213;-3.89895582;0.00039421;-2.49348688
373.0;-4.69654894;-3.44566345;0.00035553;-2.50863242
374.0;-4.27740955;-3.03957725;0.00032028;-2.52378011
375.0;-3.88728595;-2.67466331;0.00028800;-2.53892899
376.0;-3.52263355;-2.34594822;0.00025832;-2.55407643
377.0;-3.18039083;-2.04917622;0.00023092;-2.56922364
378.0;-2.85804367;-1.78076756;0.00020553;-2.58438087
379.0;-2.55341101;-1.53775144;0.00018193;-2.59953189
380.0;-2.26464677;-1.31755495;0.00015991;-2.61466837
381.0;-1.99028778;-1.11791968;0.00013933;-2.62982059
382.0;-1.72894001;-0.93697417;0.00012003;-2.64496207
383.0;-1.47954535;-0.77304602;0.00010189;-2.66011620
384.0;-1.24121606;-0.62477458;0.00008481;-2.67526317
385.0;-1.01320052;-0.49090910;0.00006872;-2.69041109
386.0;-0.79496956;-0.37041366;0.00005353;-2.70555663
387.0;-0.58619821;-0.26240510;0.00003920;-2.72070408
388.0;-0.38673437;-0.16612837;0.00002569;-2.73585987
389.0;-0.19673385;-0.08103090;0.00001299;-2.75088644
390.0;-0.01660241;-0.00654796;0.00000109;-2.76592493
391.0;0.15272257;0.05753688;0.00000996;0.36029631
392.0;0.30974922;0.11136377;0.00002009;0.34513840
393.0;0.45201734;0.15482011;0.00002916;0.32998601
394.0;0.57554966;0.18745296;0.00003694;0.31485930
395.0;0.67387074;0.20823616;0.00004305;0.29970676
396.0;0.73586392;0.21523656;0.00004680;0.28455737
397.0;0.74122727;0.20466757;0.00004693;0.26940703
398.0;0.64952475;0.16884533;0.00004096;0.25432318
399.0;0.36632538;0.08929914;0.00002301;0.23910661
400.0;-0.38608605;-0.08794902;0.00002417;-2.91761804
401.0;-2.93409920;-0.62173492;0.00018306;-2.93278170
402.0;-95.10904694;-18.65309334;0.00591558;-2.94792747
403.0;9.54722023;1.72267771;0.00059213;0.17851679
404.0;6.44712162;1.06272936;0.00039881;0.16336872
405.0;5.59884691;0.83599931;0.00034551;0.14822125
406.0;5.28930378;0.70803905;0.00032571;0.13307135
407.0;5.19324207;0.61527777;0.00031919;0.11792690
408.0;5.20486546;0.53683311;0.00031937;0.10277721
409.0;5.27962303;0.46382895;0.00032348;0.08762769
410.0;5.39567232;0.39177921;0.00033019;0.07248270
411.0;5.54126835;0.31805176;0.00033877;0.05733402
412.0;5.70962667;0.24100064;0.00034880;0.04218449
413.0;5.89670849;0.15945372;0.00036004;0.02703455
414.0;6.10010242;0.07251066;0.00037235;0.01188623
415.0;6.31843948;-0.02059335;0.00038565;-0.00325923
416.0;6.55099916;-0.12062454;0.00039991;-0.01841107
417.0;6.79761124;-0.22818208;0.00041513;-0.03355538
418.0;7.05843115;-0.34403449;0.00043132;-0.04870239
419.0;7.33393764;-0.46892327;0.00044854;-0.06385189
420.0;7.62489033;-0.60360527;0.00046684;-0.07899774
421.0;7.93231964;-0.74901390;0.00048630;-0.09414644
422.0;8.25748444;-0.90611768;0.00050702;-0.10929561
423.0;8.60190105;-1.07600832;0.00052911;-0.12444321
424.0;8.96741867;-1.25997794;0.00055270;-0.13959238
425.0;9.35617161;-1.45943737;0.00057796;-0.15473960
426.0;9.77069664;-1.67606902;0.00060507;-0.16988689
427.0;10.21396923;-1.91182375;0.00063424;-0.18503624
428.0;10.68942451;-2.16891193;0.00066573;-0.20018496
429.0;11.20119858;-2.44999552;0.00069983;-0.21533498
430.0;11.75417900;-2.75811195;0.00073690;-0.23047976
431.0;12.35399055;-3.09704018;0.00077736;-0.24562936
432.0;13.00772285;-3.47115111;0.00082171;-0.26077643
433.0;13.72369194;-3.88582516;0.00087056;-0.27592471
434.0;14.51209831;-4.34750700;0.00092464;-0.29106969
435.0;15.38559628;-4.86441088;0.00098488;-0.30622172
436.0;16.35976410;-5.44631004;0.00105240;-0.32136846
437.0;17.45442963;-6.10595417;0.00112864;-0.33651677
438.0;18.69482803;-6.85944080;0.00121543;-0.35166499
439.0;20.11392593;-7.72777557;0.00131515;-0.36681214
440.0;21.75516701;-8.73880291;0.00143095;-0.38196123
441.0;23.67760468;-9.93017578;0.00156712;-0.39711025
442.0;25.96303558;-11.35408878;0.00172956;-0.41225722
443.0;28.72843170;-13.08531666;0.00192677;-0.42740434
444.0;32.14680862;-15.23451233;0.00217126;-0.44255400
445.0;36.48609924;-17.97267914;0.00248245;-0.45770186
446.0;42.18344116;-21.57923889;0.00289200;-0.47285047
447.0;50.00507355;-26.54362869;0.00345540;-0.48799753
448.0;61.42648697;-33.80876923;0.00427954;-0.50314564
449.0;79.70167542;-45.45374680;0.00560009;-0.51829380
450.0;113.69721222;-67.14386749;0.00805927;-0.53344184
451.0;199.16789246;-121.72480774;0.01424681;-0.54858994
452.0;820.17944336;-518.49194336;0.05922386;-0.56373787
453.0;-382.54302979;250.02145386;0.02789313;2.56270671
454.0;-154.23339844;104.17139435;0.01135969;2.54755855
455.0;-96.20683289;67.12370300;0.00715996;2.53241062
456.0;-69.68257904;50.20396423;0.00524196;2.51726246
457.0;-54.47109222;40.51197815;0.00414335;2.50211406
458.0;-44.59834671;34.23054504;0.00343143;2.48696685
459.0;-37.66699982;29.82797623;0.00293255;2.47181869
460.0;-32.52807236;26.57014275;0.00256351;2.45666909
461.0;-28.56215668;24.06125450;0.00227943;2.44151735
462.0;-25.40598488;22.06859207;0.00205398;2.42637753
463.0;-22.83142471;20.44735146;0.00187067;2.41122532
464.0;-20.68948936;19.10162735;0.00171869;2.39607835
465.0;-18.87762833;17.96608734;0.00159060;2.38093019
466.0;-17.32339478;16.99432182;0.00148116;2.36578321
467.0;-15.97402763;16.15268707;0.00138656;2.35063338
468.0;-14.79025269;15.41586304;0.00130393;2.33548617
469.0;-13.74216938;14.76477814;0.00123110;2.32033753
470.0;-12.80665970;14.18454552;0.00116641;2.30518937
