Frequency;Real;Imaginary;Amplitude;Angle
170.0;-17.53759766;10.33130264;0.00124234;2.60923052
171.0;-16.13792419;9.17247772;0.00113297;2.62474751
172.0;-14.85810852;8.14331150;0.00103414;2.64023089
173.0;-13.68083954;7.23459625;0.00094458;2.65516186
174.0;-12.59389687;6.40424347;0.00086235;2.67115259
175.0;-11.58562279;5.66742373;0.00078720;2.68664074
176.0;-10.64542007;5.00393295;0.00071795;2.70218682
177.0;-9.76843071;4.40535355;0.00065404;2.71792531
178.0;-8.94432259;3.86942673;0.00059481;2.73329186
179.0;-8.16986847;3.38366556;0.00053972;2.74893594
180.0;-7.43959808;2.94223404;0.00048830;2.76498628
181.0;-6.74845886;2.55202484;0.00044036;2.78005075
182.0;-6.09247589;2.19544411;0.00039526;2.79572439
183.0;-5.46759415;1.87331009;0.00035276;2.81150699
184.0;-4.87473297;1.58500671;0.00031286;2.82722735
185.0;-4.31034088;1.32553864;0.00027524;2.84324646
186.0;-3.77045441;1.09621835;0.00023966;2.85865355
187.0;-3.25423431;0.88846588;0.00020589;2.87506962
188.0;-2.76193237;0.70680237;0.00017401;2.89106059
189.0;-2.29315567;0.54777908;0.00014390;2.90711093
190.0;-1.84395695;0.40928268;0.00011529;2.92317462
191.0;-1.41839027;0.29141998;0.00008838;2.93895435
192.0;-1.01776934;0.19054985;0.00006320;2.95651221
193.0;-0.63967323;0.10927010;0.00003961;2.97240400
194.0;-0.30739212;0.04549676;0.00001897;2.99465060
195.0;-0.01107788;0.00314331;0.00000070;2.86511326
196.0;0.21244812;-0.02514267;0.00001306;-0.11779941
197.0;0.33811569;-0.02107239;0.00002068;-0.06224251
198.0;0.25505066;0.01382732;0.00001559;0.05416101
199.0;-0.32554626;0.10628510;0.00002090;2.82602072
200.0;-2.84463406;0.40164185;0.00017534;3.00132704
201.0;-196.27804565;19.16070557;0.01203681;3.04428077
202.0;10.23786926;-0.72601032;0.00062644;-0.07079569
203.0;7.43148422;-0.36573029;0.00045413;-0.04917395
204.0;6.78594160;-0.20403290;0.00041437;-0.03005794
205.0;6.66967392;-0.08065033;0.00040711;-0.01209151
206.0;6.76531601;0.03444815;0.00041293;0.00509183
207.0;6.96368313;0.15313721;0.00042513;0.02198729
208.0;7.22926331;0.27925348;0.00044157;0.03860901
209.0;7.53378248;0.41452026;0.00046052;0.05496611
210.0;7.86865234;0.56004715;0.00048148;0.07105464
211.0;8.22495651;0.71592712;0.00050391;0.08682444
212.0;8.60446548;0.89215469;0.00052799;0.10331590
213.0;8.99824524;1.07322693;0.00055310;0.11870991
214.0;9.40780067;1.27579117;0.00057946;0.13478769
215.0;9.83779907;1.49027252;0.00060730;0.15034132
216.0;10.28095341;1.72260666;0.00063625;0.16601112
217.0;10.74635696;1.97457886;0.00066689;0.18171708
218.0;11.22905731;2.24486136;0.00069893;0.19731420
219.0;11.73554611;2.52930450;0.00073273;0.21227798
220.0;12.25563335;2.85086060;0.00076800;0.22855185
221.0;12.80657578;3.19013977;0.00080554;0.24413303
222.0;13.38186836;3.55543518;0.00084510;0.25969079
223.0;13.98838520;3.94924355;0.00088716;0.27516156
224.0;14.62863445;4.37653255;0.00093196;0.29070044
225.0;15.30166817;4.84529114;0.00097964;0.30666223
226.0;16.02292633;5.33966064;0.00103084;0.32167670
227.0;16.78828049;5.88664341;0.00108584;0.33724490
228.0;17.60844803;6.48167229;0.00114523;0.35270780
229.0;18.48907089;7.13349915;0.00120956;0.36822495
230.0;19.43931389;7.84753990;0.00127951;0.38368705
231.0;20.47015762;8.63499451;0.00135601;0.39918539
232.0;21.59481430;9.50681305;0.00144011;0.41470450
233.0;22.82271957;10.48365784;0.00153292;0.43060362
234.0;24.19076538;11.55547333;0.00163629;0.44563365
235.0;25.70506859;12.77047729;0.00175186;0.46109053
236.0;27.40067673;14.14696693;0.00188215;0.47660235
237.0;29.31795502;15.71415138;0.00203026;0.49202394
238.0;31.50725174;17.52100945;0.00220039;0.50751024
239.0;34.03226852;19.62213516;0.00239770;0.52301669
240.0;36.93512726;22.05279922;0.00262560;0.53826118
241.0;40.49306488;25.04753876;0.00290611;0.55395752
242.0;44.73126984;28.63185692;0.00324158;0.56937414
243.0;49.96524048;33.08454132;0.00365759;0.58486998
244.0;56.61382294;38.75712967;0.00418758;0.60030711
245.0;65.33704376;46.23103333;0.00488519;0.61579359
246.0;77.32371521;56.52880859;0.00584616;0.63127339
247.0;94.85313416;71.62084961;0.00725437;0.64673865
248.0;122.98777008;95.88849640;0.00951847;0.66221410
249.0;175.62486267;141.35177612;0.01375993;0.67769164
250.0;309.83337402;257.37237549;0.02458416;0.69317031
251.0;1374.22033691;1177.97766113;0.11047385;0.70865750
252.0;-552.43505859;-488.58825684;0.04501329;-2.41744852
253.0;-227.76553345;-207.81536865;0.01881867;-2.40196371
254.0;-142.48907471;-134.11334229;0.01194318;-2.38646603
255.0;-103.11511230;-100.11180878;0.00877190;-2.37097144
256.0;-80.41437531;-80.53171539;0.00694617;-2.35546541
257.0;-65.63244629;-67.79560852;0.00575929;-2.33998370
258.0;-55.23115540;-58.84957504;0.00492601;-2.32448697
259.0;-47.50019836;-52.21566772;0.00430838;-2.30894065
260.0;-41.52395630;-47.09471512;0.00383219;-2.29341507
261.0;-36.76081085;-43.02316284;0.00345394;-2.27786374
262.0;-32.86927032;-39.70042801;0.00314584;-2.26233864
263.0;-29.62872124;-36.93978882;0.00289026;-2.24680519
264.0;-26.88361359;-34.60893631;0.00267478;-2.23121905
265.0;-24.52392197;-32.60587692;0.00249018;-2.21566057
266.0;-22.47344971;-30.87214661;0.00233067;-2.20003700
267.0;-20.67373657;-29.34787941;0.00219107;-2.18449402
268.0;-19.07534790;-27.99858856;0.00206781;-2.16885924
269.0;-17.64919472;-26.79515457;0.00195834;-2.15324306
270.0;-16.36605835;-25.70838547;0.00186009;-2.13769650
271.0;-15.20072174;-24.72751236;0.00177161;-2.12197566
272.0;-14.13833046;-23.83083725;0.00169124;-2.10625911
273.0;-13.16522408;-23.00580215;0.00161782;-2.09056640
274.0;-12.27036858;-22.24463463;0.00155056;-2.07487488
275.0;-11.44094849;-21.53644562;0.00148845;-2.05911994
276.0;-10.66938210;-20.87252617;0.00143075;-2.04333901
277.0;-9.94909286;-20.24706650;0.00137692;-2.02752781
278.0;-9.27326584;-19.65693474;0.00132657;-2.01159406
279.0;-8.65383911;-19.09906387;0.00127979;-1.99622750
280.0;-8.03687572;-18.54728317;0.00123375;-1.97969139
281.0;-7.46768188;-18.02390671;0.00119078;-1.96358705
282.0;-6.92626572;-17.51066208;0.00114934;-1.94745684
283.0;-6.41058350;-17.00594711;0.00110926;-1.93128538
284.0;-5.91350555;-16.50389099;0.00107003;-1.91485476
285.0;-5.43682194;-15.99905777;0.00103135;-1.89837468
286.0;-4.96812057;-15.47253323;0.00099186;-1.88149035
287.0;-4.52663708;-14.95628357;0.00095375;-1.86468971
288.0;-4.08998299;-14.40388107;0.00091390;-1.84746420
289.0;-3.65921974;-13.81423378;0.00087223;-1.82973707
290.0;-3.23380852;-13.17650986;0.00082810;-1.81146193
291.0;-2.80953407;-12.46304321;0.00077977;-1.79251921
292.0;-2.37959003;-11.66632462;0.00072672;-1.77200711
293.0;-1.94009972;-10.72852707;0.00066544;-1.74969852
294.0;-1.47983551;-9.60372639;0.00059308;-1.72368360
295.0;-0.98471832;-8.18910980;0.00050342;-1.69046903
296.0;-0.43088341;-6.33191681;0.00038736;-1.63874102
297.0;0.22363281;-3.71839333;0.00022736;-1.51072633
298.0;1.07947922;0.28355980;0.00006812;0.25687861
299.0;2.37661934;7.33148575;0.00047040;1.25731885
300.0;4.96594810;23.34830856;0.00145694;1.36122930
301.0;16.04507256;97.66792297;0.00604108;1.40796888
302.0;-20.48293304;-155.04237366;0.00954526;-1.70214748
303.0;-6.39893532;-60.04273224;0.00368547;-1.67696857
304.0;-3.58035851;-42.41676331;0.00259812;-1.65500581
305.0;-2.24931335;-34.97225571;0.00213895;-1.63502491
306.0;-1.39174843;-30.84291458;0.00188442;-1.61588955
307.0;-0.76156998;-28.23286438;0.00172382;-1.59776437
308.0;-0.24802685;-26.42516518;0.00161294;-1.58018208
309.0;0.19841576;-25.10345840;0.00153224;-1.56289256
310.0;0.59924912;-24.09522629;0.00147111;-1.54593146
311.0;0.96746063;-23.31386185;0.00142419;-1.52932286
312.0;1.31762028;-22.68420410;0.00138687;-1.51277614
313.0;1.65294266;-22.17773628;0.00135738;-1.49640226
314.0;1.97870636;-21.76629257;0.00133399;-1.48013866
315.0;2.29686546;-21.42952347;0.00131545;-1.46402168
316.0;2.61281204;-21.15797424;0.00130119;-1.44792771
317.0;2.92653942;-20.93511581;0.00129020;-1.43190539
318.0;3.23915315;-20.76380539;0.00128265;-1.41604364
319.0;3.55605888;-20.62710571;0.00127755;-1.40007710
320.0;3.87703323;-20.53468895;0.00127548;-1.38418889
321.0;4.20221138;-20.47431374;0.00127570;-1.36836445
322.0;4.53437519;-20.45431900;0.00127874;-1.35264122
323.0;4.87160110;-20.46012688;0.00128370;-1.33704650
324.0;5.22619629;-20.49477768;0.00129093;-1.32111609
325.0;5.57988358;-20.56703186;0.00130069;-1.30587101
326.0;5.97558594;-20.68789673;0.00131431;-1.28960502
327.0;6.36544800;-20.80922890;0.00132819;-1.27393973
328.0;6.78117943;-20.98401642;0.00134598;-1.25823021
329.0;7.22011185;-21.20347214;0.00136713;-1.24259579
330.0;7.68547058;-21.46257019;0.00139143;-1.22693515
331.0;8.18339539;-21.77223969;0.00141964;-1.21126866
332.0;8.71828079;-22.14092636;0.00145237;-1.19567811
333.0;9.28965187;-22.55068779;0.00148860;-1.18003476
334.0;9.91361809;-23.04152298;0.00153099;-1.16448724
335.0;10.60200977;-23.61403275;0.00157989;-1.14879870
336.0;11.35763264;-24.27383041;0.00163571;-1.13316000
337.0;12.19825459;-25.05723953;0.00170097;-1.11775172
338.0;13.15490437;-25.96743011;0.00177670;-1.10188866
339.0;14.23209381;-27.04735184;0.00186543;-1.08641553
340.0;15.47742844;-28.32936668;0.00197031;-1.07076848
341.0;16.93488312;-29.88005829;0.00209628;-1.05517507
342.0;18.66842270;-31.77196884;0.00224918;-1.03956282
343.0;20.76994324;-34.12219238;0.00243813;-1.02400935
344.0;23.38977051;-37.10917664;0.00267733;-1.00839758
345.0;26.74759865;-41.00588989;0.00298818;-0.99281526
346.0;31.23381042;-46.30889511;0.00340927;-0.97741306
347.0;37.54440308;-53.81221008;0.00400483;-0.96162033
348.0;47.13290024;-65.35231018;0.00491795;-0.94597524
349.0;63.49251556;-85.20045471;0.00648537;-0.93036574
350.0;97.89140320;-127.16880035;0.00979507;-0.91475868
351.0;217.68368530;-273.83258057;0.02135101;-0.89914119
352.0;-882.03778076;1074.64428711;0.08485536;2.25807524
353.0;-143.09637451;168.91195679;0.01351179;2.27364254
354.0;-76.98274994;88.03450775;0.00713783;2.28932095
355.0;-52.17580414;57.81957245;0.00475347;2.30493021
356.0;-39.16411972;42.05406952;0.00350746;2.32062697
357.0;-31.12384415;32.38707733;0.00274157;2.33630705
358.0;-25.65377045;25.87140656;0.00222376;2.35197067
359.0;-21.67710876;21.20327950;0.00185076;2.36724401
360.0;-18.66479874;17.67192650;0.00156882;2.38351202
361.0;-16.27822685;14.93874931;0.00134851;2.39907670
362.0;-14.34869385;12.76526833;0.00117219;2.41452718
363.0;-12.75050926;10.98139286;0.00102707;2.43060279
364.0;-11.40170097;9.51574230;0.00090642;2.44611335
365.0;-10.26952648;8.24979687;0.00080400;2.46482587
366.0;-9.24166679;7.22999907;0.00071617;2.47772169
367.0;-8.36063766;6.33015633;0.00064006;2.49353886
368.0;-7.57909060;5.55385780;0.00057350;2.50919938
369.0;-6.88173008;4.87570763;0.00051476;2.52518463
370.0;-6.25415611;4.28153706;0.00046260;2.54128361
371.0;-5.68055916;3.75924301;0.00041576;2.55698538
372.0;-5.15900803;3.29240036;0.00037354;2.57356834
373.0;-4.66041088;2.87997818;0.00033438;2.58806705
374.0;-4.23729706;2.51056671;0.00030061;2.60671163
375.0;-3.83186340;2.19344711;0.00026949;2.62169719
376.0;-3.44815922;1.89914513;0.00024027;2.63815784
377.0;-3.08893776;1.64167404;0.00021351;2.65308809
378.0;-2.75929832;1.40534973;0.00018900;2.67052150
379.0;-2.44569945;1.20096970;0.00016630;2.68512774
380.0;-2.15617943;1.00728607;0.00014526;2.70455837
381.0;-1.87209892;0.84167290;0.00012528;2.71908164
382.0;-1.60939312;0.69234657;0.00010693;2.73533344
383.0;-1.36496449;0.55305946;0.00008989;2.75662684
384.0;-1.12729847;0.43789339;0.00007381;2.77108693
385.0;-0.90477562;0.32896805;0.00005876;2.79286194
386.0;-0.70002556;0.24122047;0.00004519;2.80974722
387.0;-0.50821877;0.16678619;0.00003265;2.82448912
388.0;-0.32955170;0.10009491;0.00002102;2.84671688
389.0;-0.16349888;0.04341316;0.00001032;2.88205576
390.0;-0.01290703;0.00388336;0.00000082;2.84933615
391.0;0.11769104;-0.02932262;0.00000740;-0.24417771
392.0;0.23468208;-0.04179955;0.00001455;-0.17626297
393.0;0.30945158;-0.05300522;0.00001916;-0.16964133
394.0;0.35730171;-0.04775810;0.00002200;-0.13287565
395.0;0.35086060;-0.02246857;0.00002146;-0.06395112
396.0;0.28258705;0.02289581;0.00001730;0.08084556
397.0;0.09480667;0.09233952;0.00000808;0.77221590
398.0;-0.28854752;0.21132398;0.00002183;2.50946951
399.0;-1.06088161;0.39897537;0.00006918;2.78187633
400.0;-2.75643826;0.79333985;0.00017507;2.86135340
401.0;-8.05173588;1.88294435;0.00050470;2.91186547
402.0;-192.61312866;37.96865082;0.01198240;2.94696403
403.0;16.50521469;-2.77496243;0.00102154;-0.16656862
404.0;10.10337067;-1.44170380;0.00062291;-0.14173847
405.0;8.19661236;-0.98384666;0.00050387;-0.11945938
406.0;7.36807108;-0.73665810;0.00045195;-0.09964863
407.0;6.96664047;-0.55186462;0.00042654;-0.07905024
408.0;6.76790094;-0.40940475;0.00041383;-0.06041851
409.0;6.69830418;-0.26982307;0.00040916;-0.04026053
410.0;6.69382477;-0.16051102;0.00040868;-0.02397437
411.0;6.75394058;-0.04369617;0.00041224;-0.00646964
412.0;6.86189651;0.07391262;0.00041884;0.01077104
413.0;6.98315907;0.19661522;0.00042639;0.02814819
414.0;7.13461637;0.31820321;0.00043590;0.04457037
415.0;7.30932426;0.44748694;0.00044696;0.06114507
416.0;7.54112053;0.55500603;0.00046152;0.07346484
417.0;7.70602846;0.73998243;0.00047250;0.09573290
418.0;7.94011641;0.88455105;0.00048762;0.11094532
419.0;8.18868065;1.04549122;0.00050385;0.12698814
420.0;8.45027637;1.21937943;0.00052111;0.14331129
421.0;8.72933578;1.40259933;0.00053963;0.15931483
422.0;9.02449417;1.59956264;0.00055940;0.17542486
423.0;9.34556580;1.81143093;0.00058102;0.19145381
424.0;9.68170929;2.03736877;0.00060387;0.20740861
425.0;10.04807854;2.27995110;0.00062888;0.22312613
426.0;10.43552971;2.54632115;0.00065562;0.23932837
427.0;10.85427094;2.83389473;0.00068470;0.25538471
428.0;11.29677963;3.14330673;0.00071569;0.27138337
429.0;11.78745461;3.48052216;0.00075016;0.28711486
430.0;12.30045128;3.84486985;0.00078658;0.30295736
431.0;12.83402348;4.04324102;0.00082128;0.30519795
432.0;13.48633385;4.69105148;0.00087152;0.33474693
433.0;14.16405487;5.17464066;0.00092039;0.35027140
434.0;14.90861702;5.71833801;0.00097459;0.36625347
435.0;15.73505211;6.31924343;0.00103495;0.38188747
436.0;16.65931320;7.00125504;0.00110295;0.39784959
437.0;17.69395638;7.76947784;0.00117948;0.41375554
438.0;18.86816406;8.59511757;0.00126548;0.42744765
439.0;20.20854187;9.64137363;0.00136662;0.44515544
440.0;21.76214981;10.80730057;0.00148303;0.46093190
441.0;23.57678032;12.17385483;0.00161952;0.47664136
442.0;25.74386215;13.81425095;0.00178321;0.49249998
443.0;28.35759544;15.79653168;0.00198123;0.50823796
444.0;31.58760452;18.25386810;0.00222672;0.52399653
445.0;35.69527435;21.38874817;0.00253985;0.53983396
446.0;41.07384872;25.49891472;0.00295076;0.55557811
447.0;48.46776962;31.15601921;0.00351672;0.57131070
448.0;59.25772858;39.42983627;0.00434431;0.58712214
449.0;76.52558899;52.67559052;0.00567032;0.60285723
450.0;108.63396454;77.33811951;0.00813911;0.61867774
451.0;189.36488342;139.36392212;0.01435058;0.63445115
452.0;775.87951660;590.13446045;0.05949746;0.65025109
453.0;-360.01800537;-282.93106079;0.02794737;-2.47552085
454.0;-144.37858582;-117.21933746;0.01135082;-2.45964456
455.0;-89.57895660;-75.11425781;0.00713525;-2.44379783
456.0;-64.52466583;-55.85971069;0.00520904;-2.42804790
457.0;-50.15174103;-44.82934570;0.00410566;-2.41217232
458.0;-40.81822968;-37.66698837;0.00339002;-2.39632368
459.0;-34.25705338;-32.64047241;0.00288803;-2.38035488
460.0;-29.40924454;-28.92245865;0.00251759;-2.36453938
461.0;-25.65382004;-26.04817390;0.00223144;-2.34856725
462.0;-22.66693878;-23.76134491;0.00200433;-2.33262682
463.0;-20.22636795;-21.89127731;0.00181915;-2.31668520
464.0;-18.19695091;-20.33780289;0.00166566;-2.30069518
465.0;-16.47568512;-19.02177620;0.00153595;-2.28459120
466.0;-14.99589729;-17.88381195;0.00142450;-2.26858664
467.0;-13.71468067;-16.90200806;0.00132851;-2.25246382
468.0;-12.58780479;-16.03636932;0.00124431;-2.23629498
469.0;-11.60302734;-15.26780224;0.00117044;-2.22064590
