Frequency;Real;Imaginary;Amplitude;Angle
387.0;-0.50876141;-0.16647336;0.00003267;-2.82536054
388.0;-0.32858676;-0.10056937;0.00002097;-2.84457970
389.0;-0.16295409;-0.04632929;0.00001034;-2.86459279
390.0;-0.01333219;-0.00348490;0.00000084;-2.88592291
391.0;0.11794108;0.02788133;0.00000740;0.23213875
392.0;0.22733942;0.04745576;0.00001417;0.20578901
393.0;0.30946499;0.05451041;0.00001918;0.17435549
394.0;0.35592955;0.04766703;0.00002192;0.13313052
395.0;0.35332116;0.02452883;0.00002162;0.06931240
396.0;0.27900285;-0.01913384;0.00001707;-0.06847215
397.0;0.09205121;-0.09118056;0.00000791;-0.78064662
398.0;-0.28903532;-0.20732063;0.00002171;-2.51936007
399.0;-1.05324435;-0.40455306;0.00006886;-2.77486634
400.0;-2.75651765;-0.79115707;0.00017504;-2.86209249
401.0;-8.05199242;-1.88494515;0.00050474;-2.91163683
402.0;-192.60273743;-37.96806335;0.01198178;-2.94695687
403.0;16.50714684;2.76873016;0.00102159;0.16618229
404.0;10.10209465;1.43970704;0.00062281;0.14156242
405.0;8.19807339;0.98268169;0.00050395;0.11929820
406.0;7.36844540;0.72876996;0.00045193;0.09858355
407.0;6.96229839;0.55080605;0.00042627;0.07894824
408.0;6.76752758;0.40708959;0.00041380;0.06008098
409.0;6.69451189;0.27994967;0.00040896;0.04179344
410.0;6.69906521;0.16046706;0.00040900;0.02394907
411.0;6.75708961;0.04355785;0.00041243;0.00644616
412.0;6.85440445;-0.07391348;0.00041838;-0.01078294
413.0;6.98226166;-0.19409031;0.00042633;-0.02779047
414.0;7.13512230;-0.31855580;0.00043593;-0.04461653
415.0;7.30942774;-0.44855091;0.00044697;-0.06128922
416.0;7.50289583;-0.58521664;0.00045933;-0.07784117
417.0;7.71419096;-0.72946262;0.00047294;-0.09428079
418.0;7.94257736;-0.88230371;0.00048776;-0.11063174
419.0;8.18785286;-1.04471278;0.00050380;-0.12690729
420.0;8.45020008;-1.21765697;0.00052109;-0.14311288
421.0;8.73019218;-1.40227485;0.00053968;-0.15926324
422.0;9.02868938;-1.59973168;0.00055965;-0.17536317
423.0;9.34687614;-1.81133127;0.00058110;-0.19141735
424.0;9.68627739;-2.03858876;0.00060416;-0.20743419
425.0;10.04873276;-2.28315401;0.00062896;-0.22341520
426.0;10.43649673;-2.54698110;0.00065569;-0.23936671
427.0;10.85225964;-2.83230925;0.00068456;-0.25529325
428.0;11.29917145;-3.14167523;0.00071581;-0.27119467
429.0;11.78103638;-3.47814512;0.00074974;-0.28707725
430.0;12.30241871;-3.84520102;0.00078670;-0.30293635
431.0;12.86855125;-4.24714613;0.00082711;-0.31878430
432.0;13.48609734;-4.68897915;0.00087146;-0.33461529
433.0;14.16284657;-5.17683554;0.00092037;-0.35043564
434.0;14.90839767;-5.71805000;0.00097457;-0.36624154
435.0;15.73469925;-6.32194042;0.00103499;-0.38204283
436.0;16.65638351;-6.99970245;0.00110275;-0.39783320
437.0;17.69219208;-7.76579857;0.00117929;-0.41361788
438.0;18.86592102;-8.63853741;0.00126646;-0.42939675
439.0;20.20869255;-9.64180279;0.00136664;-0.44516984
440.0;21.76151276;-10.80723953;0.00148299;-0.46094131
441.0;23.58014870;-12.17765236;0.00161981;-0.47671029
442.0;25.74184227;-13.81236744;0.00178305;-0.49247587
443.0;28.35705566;-15.79633999;0.00198120;-0.50824088
444.0;31.58917999;-18.25528717;0.00222685;-0.52400863
445.0;35.69126129;-21.38353729;0.00253947;-0.53977609
446.0;41.07614136;-25.49851990;0.00295086;-0.55554616
447.0;48.46749496;-31.15633392;0.00351671;-0.57131791
448.0;59.25883484;-39.42819977;0.00434431;-0.58709443
449.0;76.52336121;-52.67615891;0.00567023;-0.60287589
450.0;108.63507843;-77.33650208;0.00813911;-0.61866301
451.0;189.36233521;-139.36375427;0.01435045;-0.63445699
452.0;775.87780762;-590.14245605;0.05949768;-0.65025866
453.0;-360.02008057;282.93112183;0.02794747;2.47552347
454.0;-144.38890076;117.21372223;0.01135110;2.45970273
